date,Close,High,Low,Open,Volume,return,direction,sentiment_mean,sentiment_std,headline_count,return_1d,return_3d,return_5d,volatility_5d,volume_change,sentiment_1d,sentiment_3d,sentiment_7d,sentiment_momentum
2025-07-02,25453.400390625,25608.099609375,25378.75,25588.30078125,309800,-0.0034610085397696,0,-0.37388049231635195,0.6522911775835296,9,0.0009699396772837,-8.806596806682956e-05,0.003957926686070901,0.0064451163623537285,-0.03800738007380078,-0.3795699043707414,-0.2590571145316968,-0.13633645704771363,-0.24323344732302776
2025-07-03,25405.30078125,25587.5,25384.349609375,25505.099609375,293400,-0.0018897125192245,1,-0.2085373117810204,0.7507455715338056,21,-0.0034610085397696,-0.002400303739050363,0.0016653608740319213,0.006681435703240673,0.1883390870732642,-0.37388049231635195,-0.3162480791510154,-0.1356870843111007,-0.23819340800525127
2025-07-04,25461.0,25470.25,25331.650390625,25428.849609375,193500,0.0021924250859925,1,0.03477819263935092,0.9040611296781955,16,-0.0018897125192245,-0.0014602604605701297,-0.0011229837926389186,0.003333468620622691,-0.05293737895416395,-0.2085373117810204,-0.32066256948937116,-0.1845834908919024,-0.023953820889117988
2025-07-07,25461.30078125,25489.80078125,25407.25,25450.44921875,196100,1.1813410706551508e-05,1,0.2799786448478699,0.8751546363282476,15,0.0021924250859925,-0.0010527653243338631,-0.0013796397300766187,0.0029138758696407962,-0.3404907975460123,0.03477819263935092,-0.18254653715267374,-0.22450432651462177,0.2592825191539727
2025-07-08,25522.5,25548.05078125,25424.150390625,25427.849609375,210400,0.0024036171315751,0,-0.32168151438236237,0.7539269027377973,16,1.1813410706551508e-05,0.00010484199249152073,-0.0004353085770022686,0.0022555363011678995,0.013436692506459957,0.2799786448478699,0.03540650856873354,-0.14926175860074892,0.4292404034486188
2025-07-09,25476.099609375,25548.69921875,25424.349609375,25514.599609375,239100,-0.0018180190273288,0,-0.1655105994297908,0.8786292752190336,13,0.0024036171315751,0.0015359518760913874,-0.00014857308614398858,0.0025506600291691044,0.07292197858235605,-0.32168151438236237,-0.002308225631713771,-0.1663151751613155,-0.15536633922104687
2025-07-10,25355.25,25524.05078125,25340.44921875,25511.650390625,219600,-0.004743646446198,0,-0.1962176501750946,0.7386688859578027,20,-0.0018180190273288,0.000199137171650954,0.00018002481634417142,0.002079567535937953,0.13640684410646386,-0.1655105994297908,-0.06907115632142768,-0.1620604263990066,-0.0034501730307841816
2025-07-11,25149.849609375,25322.44921875,25129.0,25255.5,250000,-0.008100901810276,0,0.1966210901737213,0.754582227901185,8,-0.004743646446198,-0.0013860161139838967,-0.0003907619690505286,0.002984465732653787,-0.081555834378921,-0.1962176501750946,-0.22780325466241583,-0.13586724722819993,-0.06035040294689467
2025-07-14,25082.30078125,25151.099609375,25001.94921875,25149.5,259500,-0.0026858541571485,1,-0.16221802102194893,0.796155539441587,18,-0.008100901810276,-0.004887522427934264,-0.0024494273483042285,0.004099116616075966,0.1384335154826959,0.1966210901737213,-0.055035719810387955,-0.05436702115818948,0.2509881113319108
2025-07-15,25195.80078125,25245.19921875,25088.44921875,25089.5,241300,0.0045251032187942,1,-0.1630084216594696,0.9012959682672864,16,-0.0026858541571485,-0.00517680080454083,-0.002988960861875239,0.0038650270901234712,0.038000000000000034,-0.16221802102194893,-0.053938193674440665,-0.04774997962117926,-0.11446804140076967
2025-07-16,25212.05078125,25255.30078125,25121.05078125,25196.599609375,228800,0.0006449487413033,0,-0.11095155278841655,0.9098523971730871,12,0.0045251032187942,-0.002087217582876763,-0.0025646636444314184,0.004643136294005975,-0.07013487475915225,-0.1630084216594696,-0.042868450835899,-0.07600521023529648,-0.08700321142417312
2025-07-17,25111.44921875,25238.349609375,25101.0,25230.75,243400,-0.0039902173517283,0,-0.12144835293293002,0.7778266872611053,20,0.0006449487413033,0.0008280659343163369,-0.0020720700907049987,0.004867385078648788,-0.05180273518441769,-0.11095155278841655,-0.14539266515661162,-0.13185238132619453,0.020900828537777985
2025-07-18,24968.400390625,25144.599609375,24918.650390625,25108.55078125,317000,-0.0056965580472427,1,-0.1046874182564872,0.8737423408366664,14,-0.0039902173517283,0.00039327820278973677,-0.0019213842718110586,0.004774782393656142,0.06381118881118875,-0.12144835293293002,-0.1318027757936053,-0.10324764397627563,-0.01820070895665439
2025-07-21,25090.69921875,25111.400390625,24882.30078125,24999.0,305200,0.0048981443028652,0,-0.1281971514225006,0.869524894900096,10,-0.0056965580472427,-0.0030139422192225628,-0.0014405155192043985,0.004065203373369477,0.3023829087921117,-0.1046874182564872,-0.11236244132594451,-0.09455861809437513,-0.010128800162112067
2025-07-22,25060.900390625,25182.0,25035.55078125,25166.650390625,483700,-0.0011876443882732,1,-0.09458445127193746,0.8800103586467558,13,0.0048981443028652,-0.001596210365368596,7.628417279834134e-05,0.0048277284346751334,-0.037223974763406886,-0.1281971514225006,-0.11811097420397253,-0.08484140398686169,-0.043355747435638914
2025-07-23,25219.900390625,25233.5,25085.5,25139.349609375,271500,0.0063445445902445,0,0.2544540762901306,0.7077034774792722,13,-0.0011876443882732,-0.0006620193775502296,-0.0010662653486151383,0.004138425872688468,0.584862385321101,-0.09458445127193746,-0.109156340316975,-0.1264421956219558,0.03185774435001834
2025-07-24,25062.099609375,25246.25,25018.69921875,25243.30078125,338700,-0.006256994627491,0,-0.10592580693108695,0.7873282869629575,14,0.0063445445902445,0.0033516815016121707,7.365382117310148e-05,0.005338563630206657,-0.4387016745916891,0.2544540762901306,0.01055749119856427,-0.06691761029165873,0.32137168658178933
2025-07-25,24837.0,25010.349609375,24806.349609375,25010.349609375,278100,-0.0089816740370306,0,-0.16286319143631878,0.7514059751921534,17,-0.006256994627491,-0.0003666981418398964,-0.0003797016339794386,0.005842419266924286,0.24751381215469603,-0.10592580693108695,0.01798127269570215,-0.058762951044746915,-0.04716285588634004
2025-07-28,24680.900390625,24889.19921875,24646.599609375,24782.44921875,262100,-0.0062849623293875,1,-0.5050952792167663,0.610322084153779,10,-0.0089816740370306,-0.0029647080247590294,-0.0010367248319370183,0.00671010471700024,-0.1789193976970771,-0.16286319143631878,-0.004778307359091627,-0.06617889942301866,-0.09668429201330012
2025-07-29,24821.099609375,24847.150390625,24598.599609375,24609.650390625,284700,0.0056804742343701,1,0.03223830461502074,0.8097567631521586,20,-0.0062849623293875,-0.007174543664636363,-0.0032733461583875577,0.006070646004446021,-0.05753326141675652,-0.5050952792167663,-0.25796142586139065,-0.12098560317785242,-0.3841096760389139
2025-07-30,24855.05078125,24902.30078125,24771.94921875,24890.400390625,243900,0.0013678351245234,0,-0.18492074196155256,0.7813756682452441,13,0.0056804742343701,-0.0031953873773493285,-0.0018997224338588984,0.0073109080953420325,0.08622663105684847,0.03223830461502074,-0.211906722012688,-0.10142478562477984,0.13366309023980058
2025-07-31,24768.349609375,24956.5,24635.0,24642.25,346300,-0.0034882717656889,0,-0.39496862036841257,0.7737735414983165,14,0.0013678351245234,0.00025444900983533753,-0.002895064327003118,0.00615534269812684,-0.1433087460484721,-0.18492074196155256,-0.21925923885443263,-0.10952815570178728,-0.07539258625976528
2025-08-01,24565.349609375,24784.150390625,24535.05078125,24734.900390625,263400,-0.0081959437427822,1,-0.1737571805715561,0.8714157226787677,20,-0.0034882717656889,0.0011866791977348707,-0.002341319754642698,0.005896378748613722,0.4198441984419845,-0.39496862036841257,-0.182550352571648,-0.15244017985842656,-0.242528440509986
2025-08-04,24722.75,24736.25,24554.0,24596.05078125,259300,0.0064074150430544,0,0.1324138323465983,0.808650887885492,15,-0.0081959437427822,-0.003438793461315896,-0.002184173695793018,0.005681724474493314,-0.2393878140340745,-0.1737571805715561,-0.251215514300507,-0.21361321655295323,0.03985603598139714
2025-08-05,24649.55078125,24733.099609375,24590.30078125,24720.25,251800,-0.0029608040671041,0,-0.2337032357851664,0.7878192836346601,12,0.0064074150430544,-0.0017589334884722293,0.00035430177869536194,0.00620297535428367,-0.015565679574791158,0.1324138323465983,-0.14543732286445668,-0.17956469665614108,0.31197852900273937
2025-08-06,24574.19921875,24671.400390625,24539.19921875,24641.349609375,225100,-0.0030569142281212,1,-0.10923004409541255,0.8702645112770082,23,-0.0029608040671041,-0.001583110922277296,-0.0013739538815994781,0.0055135081524371144,-0.02892402622445045,-0.2337032357851664,-0.09168219467004131,-0.18968470299169074,-0.04401853279347567
2025-08-07,24596.150390625,24634.19921875,24344.150390625,24464.19921875,616700,0.0008932609229541,0,-0.06267321854829787,0.9158506060457787,16,-0.0030569142281212,0.00012989891594303708,-0.0022589037521283982,0.005314940164175993,-0.10603653693407467,-0.10923004409541255,-0.07017314917799346,-0.13313252654578303,0.02390248245037048
2025-08-08,24363.30078125,24585.5,24337.5,24544.25,312600,-0.0094669127354072,1,0.09401415075574603,0.7238194035877928,21,0.0008932609229541,-0.0017081524574237294,-0.001382597214399798,0.0054217060617675365,1.7396712572190136,-0.06267321854829787,-0.13520216614295885,-0.14669131556911427,0.0840180970208164
2025-08-11,24585.05078125,24600.849609375,24347.44921875,24371.5,241100,0.0091018044718578,0,-0.18197857907840184,0.8231613897556501,14,-0.0094669127354072,-0.0038768553468580963,-0.001636791012924798,0.0058350445707844685,-0.4931084806226691,0.09401415075574603,-0.025963037295988037,-0.10684347375235732,0.20085762450810335
2025-08-12,24487.400390625,24702.599609375,24465.650390625,24563.349609375,237000,-0.0039719417907191,1,-0.30565785244107246,0.8652298356112624,16,0.0091018044718578,0.0001760508864682373,-0.0010979131271641185,0.006807114212500341,-0.2287268074216251,-0.18197857907840184,-0.05021254895698447,-0.07641632499664151,-0.10556225408176033
2025-08-13,24619.349609375,24664.55078125,24535.25,24586.19921875,236000,0.0053884535167121,0,-0.5111973626273019,0.7775419964493372,14,-0.0039719417907191,-0.0014456833514228295,-0.0013001406718871184,0.006890798462690993,-0.017005391953546223,-0.30565785244107246,-0.13120742692124268,-0.09525927812085813,-0.21039857432021433
